afe_output_relative_time_ui,afe_output_pulse_v_per_pam_unit
-638.125,2.6855320435328313e-07
-637.9999999999999,2.6845380411700864e-07
-637.8749999999999,2.683544512814855e-07
-637.75,2.6825514580653446e-07
-637.625,2.6815588765223935e-07
-637.5,2.6805667677887135e-07
-637.375,2.6795751314652405e-07
-637.25,2.678583967155284e-07
-637.125,2.6775932744672015e-07
-637.0000000000001,2.6766030530048234e-07
-636.875,2.675613302372478e-07
-636.75,2.6746240221759945e-07
-636.625,2.6736352120188326e-07
-636.5,2.672646871507174e-07
-636.375,2.6716590002437505e-07
-636.25,2.670671597834677e-07
-636.125,2.669684663879846e-07
-636.0,2.668698197987979e-07
-635.875,2.6677121997638046e-07
-635.75,2.666726668815197e-07
-635.625,2.6657416047516625e-07
-635.5,2.664757007180672e-07
-635.375,2.663772875714652e-07
-635.25,2.662789209964861e-07
-635.125,2.6618060095439794e-07
-635.0,2.6608232740620903e-07
-634.875,2.6598410031322733e-07
-634.75,2.6588591963665567e-07
-634.625,2.657877853375872e-07
-634.5,2.656896973774867e-07
-634.375,2.655916557174228e-07
-634.25,2.6549366031875646e-07
-634.125,2.653957111426141e-07
-634.0,2.652978081503683e-07
-633.875,2.6519995130340365e-07
-633.75,2.6510214056310453e-07
-633.625,2.6500437589093143e-07
-633.5,2.6490665724827224e-07
-633.375,2.648089845968248e-07
-633.25,2.6471135789806884e-07
-633.125,2.6461377711375316e-07
-633.0,2.6451624220572727e-07
-632.875,2.644187531358559e-07
-632.75,2.6432130986600215e-07
-632.625,2.6422391235814345e-07
-632.5,2.641265605744358e-07
-632.375,2.6402925447676743e-07
-632.25,2.6393199402712955e-07
-632.125,2.6383477918776854e-07
-632.0,2.637376099207928e-07
-631.875,2.6364048618802465e-07
-631.75,2.6354340795171395e-07
-631.625,2.6344637517393745e-07
-631.5,2.6334938781672546e-07
-631.375,2.63252445842362e-07
-631.25,2.6315554921309473e-07
-631.125,2.630586978912356e-07
-631.0,2.629618918389484e-07
-630.875,2.6286513101885357e-07
-630.75,2.627684153934234e-07
-630.625,2.62671744925272e-07
-630.5,2.6257511957693435e-07
-630.375,2.6247853931124517e-07
-630.25,2.623820040909245e-07
-630.125,2.622855138787805e-07
-630.0,2.621890686375468e-07
-629.875,2.6209266833017993e-07
-629.75,2.619963129193588e-07
-629.625,2.6190000236799944e-07
-629.5,2.6180373663899327e-07
-629.375,2.617075156950935e-07
-629.25,2.616113394993347e-07
-629.125,2.6151520801472817e-07
-629.0,2.614191212043444e-07
-628.875,2.613230790312405e-07
-628.75,2.6122708145872495e-07
-628.625,2.6113112845003175e-07
-628.5,2.610352199684654e-07
-628.375,2.60939355977327e-07
-628.25,2.6084353643984384e-07
-628.125,2.607477613192794e-07
-628.0,2.606520305790957e-07
-627.875,2.605563441826868e-07
-627.75,2.6046070209335134e-07
-627.625,2.6036510427462054e-07
-627.5,2.6026955069009404e-07
-627.375,2.601740413032745e-07
-627.25,2.6007857607776605e-07
-627.125,2.5998315497742026e-07
-627.0,2.598877779658562e-07
-626.875,2.5979244500685154e-07
-626.75,2.5969715606418443e-07
-626.625,2.5960191110174207e-07
-626.5,2.595067100832579e-07
-626.375,2.5941155297280404e-07
-626.25,2.593164397343124e-07
-626.125,2.5922137033175407e-07
-626.0,2.5912634472912436e-07
-625.875,2.590313628905167e-07
-625.75,2.589364247799665e-07
-625.625,2.5884153036139836e-07
-625.5,2.587466795990783e-07
-625.375,2.5865187245699875e-07
-625.25,2.5855710889961373e-07
-625.125,2.5846238889100844e-07
-625.0,2.583677123955927e-07
-624.875,2.582730793777698e-07
-624.75,2.581784898019804e-07
-624.625,2.580839436327362e-07
-624.5,2.5798944083468885e-07
-624.375,2.5789498137250805e-07
-624.25,2.578005652107725e-07
-624.125,2.577061923142066e-07
-624.0,2.576118626474884e-07
-623.875,2.5751757617533824e-07
-623.75,2.5742333286258754e-07
-623.625,2.573291326740152e-07
-623.5,2.5723497557440743e-07
-623.375,2.571408615284079e-07
-623.25,2.570467905008203e-07
-623.125,2.5695276245636097e-07
-623.0,2.568587773600451e-07
-622.875,2.567648351765787e-07
-622.75,2.5667093587104536e-07
-622.625,2.5657707940857373e-07
-622.5,2.5648326575403865e-07
-622.375,2.5638949487276173e-07
-622.25,2.562957667299902e-07
-622.125,2.562020812910878e-07
-622.0,2.5610843852121456e-07
-621.875,2.560148383857854e-07
-621.75,2.5592128085013893e-07
-621.625,2.558277658796272e-07
-621.5,2.557342934396808e-07
-621.375,2.5564086349569537e-07
-621.25,2.555474760131021e-07
-621.125,2.554541309574254e-07
-621.0,2.55360828294271e-07
-620.875,2.5526756798919403e-07
-620.75,2.551743500077286e-07
-620.625,2.5508117431555636e-07
-620.5,2.549880408783641e-07
-620.375,2.5489494966176263e-07
-620.25,2.5480190063175173e-07
-620.125,2.547088937540005e-07
-620.0,2.546159289942546e-07
-619.875,2.545230063185312e-07
-619.75,2.5443012569288096e-07
-619.625,2.5433728708311356e-07
-619.5,2.5424449045537054e-07
-619.375,2.5415173577585563e-07
-619.25,2.5405902301031823e-07
-619.125,2.539663521249843e-07
-619.0,2.538737230860407e-07
-618.875,2.5378113585957346e-07
-618.75,2.5368859041178926e-07
-618.625,2.5359608670890515e-07
-618.5,2.5350362471722266e-07
-618.375,2.5341120440310215e-07
-618.25,2.533188257328917e-07
-618.125,2.5322648867307797e-07
-618.0,2.5313419319003635e-07
-617.875,2.530419392503265e-07
-617.75,2.52949726820176e-07
-617.625,2.5285755586633267e-07
-617.5,2.527654263551693e-07
-617.375,2.5267333825336257e-07
-617.25,2.5258129152745665e-07
-617.125,2.524892861440145e-07
-617.0,2.52397322069889e-07
-616.875,2.5230539927166544e-07
-616.75,2.5221351771617414e-07
-616.625,2.521216773704487e-07
-616.5,2.520298782011813e-07
-616.375,2.519381201752452e-07
-616.25,2.5184640325954873e-07
-616.125,2.517547274211905e-07
-616.0,2.516630926271456e-07
-615.875,2.5157149884455707e-07
-615.75,2.514799460405152e-07
-615.625,2.513884341818828e-07
-615.5,2.512969632361302e-07
-615.375,2.5120553317028897e-07
-615.25,2.511141439517235e-07
-615.125,2.5102279554770723e-07
-615.0,2.5093148792533424e-07
-614.875,2.5084022105196817e-07
-614.75,2.507489948949454e-07
-614.625,2.506578094215847e-07
-614.5,2.505666645991892e-07
-614.375,2.504755603951983e-07
-614.25,2.50384496776984e-07
-614.125,2.502934737119156e-07
-614.0,2.5020249116754723e-07
-613.875,2.501115491114874e-07
-613.75,2.5002064751138066e-07
-613.625,2.499297863349409e-07
-613.5,2.4983896554983516e-07
-613.375,2.4974818512387614e-07
-613.25,2.4965744502490745e-07
-613.125,2.4956674522081723e-07
-613.0,2.494760856796426e-07
-612.875,2.493854663690706e-07
-612.75,2.492948872571398e-07
-612.625,2.4920434831167613e-07
-612.5,2.491138495007288e-07
-612.375,2.490233907921651e-07
-612.25,2.489329721540762e-07
-612.125,2.4884259355416075e-07
-612.0,2.4875225496050675e-07
-611.875,2.486619563411505e-07
-611.75,2.4857169766422214e-07
-611.625,2.4848147889780513e-07
-611.5,2.483913000102407e-07
-611.375,2.483011609698647e-07
-611.25,2.482110617448626e-07
-611.125,2.481210023038775e-07
-611.0,2.4803098261514084e-07
-610.875,2.47941002647131e-07
-610.75,2.4785106236823124e-07
-610.625,2.4776116174719123e-07
-610.5,2.476713007522308e-07
-610.375,2.475814793519407e-07
-610.25,2.4749169751488323e-07
-610.125,2.474019552096714e-07
-610.0,2.4731225240490756e-07
-609.875,2.472225890692819e-07
-609.75,2.47132965171539e-07
-609.625,2.470433806800841e-07
-609.5,2.469538355638367e-07
-609.375,2.468643297913762e-07
-609.25,2.4677486333141407e-07
-609.125,2.4668543615275187e-07
-609.0,2.4659604822413615e-07
-608.875,2.465066995147594e-07
-608.75,2.4641738999338416e-07
-608.625,2.4632811962921124e-07
-608.5,2.462388883915407e-07
-608.375,2.4614969624977967e-07
-608.25,2.4606054317270063e-07
-608.125,2.459714291298602e-07
-608.0,2.4588235409057963e-07
-607.875,2.4579331802375996e-07
-607.75,2.457043208986705e-07
-607.625,2.456153626845478e-07
-607.5,2.455264433501975e-07
-607.375,2.454375628648975e-07
-607.25,2.4534872119810325e-07
-607.125,2.4525991831890847e-07
-607.0,2.451711541965469e-07
-606.875,2.450824288006499e-07
-606.75,2.4499374210063825e-07
-606.625,2.449050940660435e-07
-606.5,2.448164846664157e-07
-606.375,2.447279138710746e-07
-606.25,2.446393816501066e-07
-606.125,2.445508879727312e-07
-606.0,2.444624328087334e-07
-605.875,2.443740161276515e-07
-605.75,2.442856378992724e-07
-605.625,2.441972980933184e-07
-605.5,2.441089966795664e-07
-605.375,2.4402073362805915e-07
-605.25,2.439325089083848e-07
-605.125,2.4384432249072176e-07
-605.0,2.4375617434512034e-07
-604.875,2.436680644415351e-07
-604.75,2.435799927497688e-07
-604.625,2.434919592399625e-07
-604.5,2.4340396388208036e-07
-604.375,2.433160066460131e-07
-604.25,2.4322808750182577e-07
-604.125,2.4314020641945564e-07
-604.0,2.4305236336902636e-07
-603.875,2.429645583206761e-07
-603.75,2.4287679124474114e-07
-603.625,2.427890621112652e-07
-603.5,2.4270137089065617e-07
-603.375,2.4261371755334477e-07
-603.25,2.4252610206963075e-07
-603.125,2.424385244099966e-07
-603.0,2.423509845447199e-07
-602.875,2.422634824443717e-07
-602.75,2.4217601807950846e-07
-602.625,2.42088591420563e-07
-602.5,2.4200120243800856e-07
-602.375,2.4191385110235056e-07
-602.25,2.418265373843433e-07
-602.125,2.4173926125433563e-07
-602.0,2.416520226830406e-07
-601.875,2.415648216409994e-07
-601.75,2.4147765809883555e-07
-601.625,2.413905320272192e-07
-601.5,2.4130344339695894e-07
-601.375,2.412163921788731e-07
-601.25,2.411293783437126e-07
-601.125,2.410424018627556e-07
-601.0,2.409554627065945e-07
-600.875,2.408685608463124e-07
-600.75,2.4078169625302285e-07
-600.625,2.4069486889773644e-07
-600.5,2.4060807875133876e-07
-600.375,2.405213257846713e-07
-600.25,2.4043460996884426e-07
-600.125,2.403479312749211e-07
-600.0,2.4026128967403957e-07
-599.875,2.4017468513718203e-07
-599.75,2.400881176352019e-07
-599.625,2.4000158713955494e-07
-599.5,2.399150936214701e-07
-599.375,2.3982863705236287e-07
-599.25,2.3974221740345497e-07
-599.125,2.3965583464599544e-07
-599.0,2.3956948875139564e-07
-598.875,2.3948317969118096e-07
-598.75,2.3939690743671054e-07
-598.625,2.3931067195942897e-07
-598.5,2.3922447323076515e-07
-598.375,2.3913831122231033e-07
-598.25,2.390521859053954e-07
-598.125,2.389660972516482e-07
-598.0,2.388800452326999e-07
-597.875,2.387940298200205e-07
-597.75,2.3870805098544254e-07
-597.625,2.3862210870052295e-07
-597.5,2.385362029369831e-07
-597.375,2.384503336665278e-07
-597.25,2.3836450086109022e-07
-597.125,2.3827870449248848e-07
-597.0,2.3819294453247345e-07
-596.875,2.3810722095295914e-07
-596.75,2.3802153372589232e-07
-596.625,2.379358828230424e-07
-596.5,2.3785026821629568e-07
-596.375,2.3776468987755726e-07
-596.25,2.3767914777880947e-07
-596.125,2.3759364189184668e-07
-596.0,2.3750817218877543e-07
-595.875,2.37422738641739e-07
-595.75,2.3733734122269478e-07
-595.625,2.3725197990395167e-07
-595.5,2.3716665465777358e-07
-595.375,2.370813654563103e-07
-595.25,2.369961122717798e-07
-595.125,2.369108950764589e-07
-595.0,2.368257138424969e-07
-594.875,2.3674056854205303e-07
-594.75,2.366554591472959e-07
-594.625,2.3657038563062842e-07
-594.5,2.36485347964286e-07
-594.375,2.3640034612081264e-07
-594.25,2.3631538007260357e-07
-594.125,2.3623044979217733e-07
-594.0,2.3614555525215917e-07
-593.875,2.3606069642505288e-07
-593.75,2.3597587328357568e-07
-593.625,2.3589108580015896e-07
-593.5,2.3580633394751943e-07
-593.375,2.3572161769824728e-07
-593.25,2.3563693702497007e-07
-593.125,2.3555229190045326e-07
-593.0,2.3546768229717684e-07
-592.875,2.3538310818805363e-07
-592.75,2.352985695455394e-07
-592.625,2.3521406634293387e-07
-592.5,2.3512959855256897e-07
-592.375,2.3504516614753984e-07
-592.25,2.349607691003673e-07
-592.125,2.348764073842163e-07
-592.0,2.3479208097232733e-07
-591.875,2.3470778983760893e-07
-591.75,2.3462353395322787e-07
-591.625,2.3453931329187906e-07
-591.5,2.3445512782703593e-07
-591.375,2.3437097753145181e-07
-591.25,2.342868623785336e-07
-591.125,2.3420278234106666e-07
-591.0,2.3411873739204465e-07
-590.875,2.3403472750454466e-07
-590.75,2.339507526518831e-07
-590.625,2.338668128071579e-07
-590.5,2.3378290794361837e-07
-590.375,2.3369903803453116e-07
-590.25,2.3361520305309326e-07
-590.125,2.335314029727471e-07
-590.0,2.334476377667792e-07
-589.875,2.3336390740844797e-07
-589.75,2.332802118712358e-07
-589.625,2.3319655112838625e-07
-589.5,2.3311292515345455e-07
-589.375,2.3302933391994314e-07
-589.25,2.3294577740150387e-07
-589.125,2.328622555717533e-07
-589.0,2.3277876840422819e-07
-588.875,2.3269531587280346e-07
-588.75,2.3261189795100975e-07
-588.625,2.3252851461268825e-07
-588.5,2.3244516583129616e-07
-588.375,2.3236185158041243e-07
-588.25,2.3227857183377044e-07
-588.125,2.3219532656492933e-07
-588.0,2.321121157476832e-07
-587.875,2.3202893935577367e-07
-587.75,2.3194579736302994e-07
-587.625,2.3186268974330106e-07
-587.5,2.3177961647057758e-07
-587.375,2.3169657751891161e-07
-587.25,2.316135728621931e-07
-587.125,2.3153060247441645e-07
-587.0,2.3144766632964998e-07
-586.875,2.3136476440183804e-07
-586.75,2.3128189666506622e-07
-586.625,2.311990630934324e-07
-586.5,2.3111626366101783e-07
-586.375,2.3103349834206923e-07
-586.25,2.309507671105648e-07
-586.125,2.308680699406269e-07
-586.0,2.3078540680652876e-07
-585.875,2.307027776823405e-07
-585.75,2.3062018254230068e-07
-585.625,2.305376213605409e-07
-585.5,2.3045509411150257e-07
-585.375,2.3037260076937323e-07
-585.25,2.302901413087652e-07
-585.125,2.3020771570428637e-07
-585.0,2.3012532393011734e-07
-584.875,2.3004296596101383e-07
-584.75,2.2996064177128229e-07
-584.625,2.2987835133539534e-07
-584.5,2.2979609462776592e-07
-584.375,2.2971387162239197e-07
-584.25,2.2963168229405052e-07
-584.125,2.295495266168333e-07
-584.0,2.2946740456537714e-07
-583.875,2.2938531611405422e-07
-583.75,2.2930326123759207e-07
-583.625,2.292212399108943e-07
-583.5,2.2913925210848744e-07
-583.375,2.2905729780568694e-07
-583.25,2.2897537697684348e-07
-583.125,2.288934895970406e-07
-583.0,2.288116356411707e-07
-582.875,2.2872981508409515e-07
-582.75,2.2864802790071712e-07
-582.625,2.2856627406567028e-07
-582.5,2.2848455355410602e-07
-582.375,2.2840286634085858e-07
-582.25,2.2832121240082745e-07
-582.125,2.282395917089066e-07
-582.0,2.2815800424008046e-07
-581.875,2.2807644996937762e-07
-581.75,2.279949288717408e-07
-581.625,2.279134409221669e-07
-581.5,2.2783198609575845e-07
-581.375,2.2775056436759874e-07
-581.25,2.2766917571288585e-07
-581.125,2.2758782010686974e-07
-581.0,2.2750649752476328e-07
-580.875,2.2742520794173888e-07
-580.75,2.2734395133305516e-07
-580.625,2.2726272767421594e-07
-580.5,2.2718153694022035e-07
-580.375,2.271003791064736e-07
-580.25,2.2701925414832116e-07
-580.125,2.269381620408461e-07
-580.0,2.268571027594604e-07
-579.875,2.2677607627947662e-07
-579.75,2.266950825763797e-07
-579.625,2.2661412162548185e-07
-579.5,2.2653319340236087e-07
-579.375,2.2645229788245442e-07
-579.25,2.2637143504129537e-07
-579.125,2.26290604854745e-07
-579.0,2.2620980729825984e-07
-578.875,2.261290423475173e-07
-578.75,2.2604830997792232e-07
-578.625,2.2596761016532174e-07
-578.5,2.25886942885242e-07
-578.375,2.2580630811332643e-07
-578.25,2.2572570582512402e-07
-578.125,2.256451359962888e-07
-578.0,2.2556459860247526e-07
-577.875,2.254840936195902e-07
-577.75,2.254036210234228e-07
-577.625,2.2532318078976706e-07
-577.5,2.252427728944958e-07
-577.375,2.251623973136093e-07
-577.25,2.2508205402288123e-07
-577.125,2.250017429980223e-07
-577.0,2.249214642155936e-07
-576.875,2.248412176513071e-07
-576.75,2.2476100328125183e-07
-576.625,2.2468082108156555e-07
-576.5,2.246006710282362e-07
-576.375,2.2452055309761424e-07
-576.25,2.244404672658962e-07
-576.125,2.2436041350984728e-07
-576.0,2.242803918045622e-07
-575.875,2.2420040212635456e-07
-575.75,2.2412044445184758e-07
-575.625,2.240405187568614e-07
-575.5,2.23960625017513e-07
-575.375,2.2388076320974707e-07
-575.25,2.2380093330979595e-07
-575.125,2.2372113529334896e-07
-575.0,2.2364136913752932e-07
-574.875,2.2356163481854296e-07
-574.75,2.2348193231212469e-07
-574.625,2.23402261595045e-07
-574.5,2.233226226440044e-07
-574.375,2.2324301543519495e-07
-574.25,2.231634399454572e-07
-574.125,2.2308389615137078e-07
-574.0,2.2300438402909587e-07
-573.875,2.229249035553606e-07
-573.75,2.228454547068936e-07
-573.625,2.2276603746002603e-07
-573.5,2.2268665179116177e-07
-573.375,2.2260729767705026e-07
-573.25,2.2252797509406818e-07
-573.125,2.2244868401886435e-07
-573.0,2.2236942442809373e-07
-572.875,2.222901962984483e-07
-572.75,2.2221099960661326e-07
-572.625,2.2213183432939113e-07
-572.5,2.2205270044357512e-07
-572.375,2.2197359792612226e-07
-572.25,2.2189452675374033e-07
-572.125,2.2181548690334983e-07
-572.0,2.2173647835176726e-07
-571.875,2.2165750107589736e-07
-571.75,2.2157855505253224e-07
-571.625,2.2149964025857159e-07
-571.5,2.2142075667091118e-07
-571.375,2.2134190426637748e-07
-571.25,2.212630830221977e-07
-571.125,2.2118429291535042e-07
-571.0,2.2110553392285097e-07
-570.875,2.2102680602167417e-07
-570.75,2.2094810918903856e-07
-570.625,2.2086944340188038e-07
-570.5,2.2079080863736071e-07
-570.375,2.2071220487254743e-07
-570.25,2.2063363208470658e-07
-570.125,2.2055509025102598e-07
-570.0,2.2047657934870028e-07
-569.875,2.2039809935508622e-07
-569.75,2.2031965024746743e-07
-569.625,2.202412320031026e-07
-569.5,2.2016284459936475e-07
-569.375,2.2008448801358855e-07
-569.25,2.2000616222307107e-07
-569.125,2.1992786720489592e-07
-569.0,2.1984960293665442e-07
-568.875,2.1977136939539713e-07
-568.75,2.1969316655874232e-07
-568.625,2.19614994403938e-07
-568.5,2.1953685290846675e-07
-568.375,2.1945874204982126e-07
-568.25,2.1938066180539568e-07
-568.125,2.1930261215299327e-07
-568.0,2.192245930699408e-07
-567.875,2.1914660453402147e-07
-567.75,2.1906864652269135e-07
-567.625,2.189907190137225e-07
-567.5,2.1891282198487142e-07
-567.375,2.188349554136122e-07
-567.25,2.1875711927762951e-07
-567.125,2.1867931355450675e-07
-567.0,2.1860153822214956e-07
-566.875,2.185237932582184e-07
-566.75,2.1844607864050484e-07
-566.625,2.1836839434683015e-07
-566.5,2.1829074035488448e-07
-566.375,2.182131166426294e-07
-566.25,2.181355231877912e-07
-566.125,2.180579599682153e-07
-566.0,2.1798042696165737e-07
-565.875,2.1790292414605464e-07
-565.75,2.1782545149915924e-07
-565.625,2.177480089990273e-07
-565.5,2.1767059662350596e-07
-565.375,2.1759321435071515e-07
-565.25,2.175158621586698e-07
-565.125,2.174385400256071e-07
-565.0,2.173612479296823e-07
-564.875,2.1728398584902085e-07
-564.75,2.1720675376171873e-07
-564.625,2.171295516461151e-07
-564.5,2.1705237948038293e-07
-564.375,2.1697523724244265e-07
-564.25,2.1689812491046617e-07
-564.125,2.1682104246241612e-07
-564.0,2.167439898763734e-07
-563.875,2.166669671303904e-07
-563.75,2.165899742026479e-07
-563.625,2.1651301107121166e-07
-563.5,2.164360777142844e-07
-563.375,2.1635917411037422e-07
-563.25,2.1628230023773396e-07
-563.125,2.1620545607485573e-07
-563.0,2.1612864160003902e-07
-562.875,2.1605185679172518e-07
-562.75,2.159751016282417e-07
-562.625,2.1589837608806798e-07
-562.5,2.158216801496154e-07
-562.375,2.1574501379129725e-07
-562.25,2.1566837699190966e-07
-562.125,2.1559176973013583e-07
-562.0,2.1551519198482288e-07
-561.875,2.1543864373473536e-07
-561.75,2.1536212495878393e-07
-561.625,2.1528563563574027e-07
-561.5,2.1520917574418544e-07
-561.375,2.151327452628108e-07
-561.25,2.150563441699263e-07
-561.125,2.1497997244388252e-07
-561.0,2.1490363006305754e-07
-560.875,2.1482731700608702e-07
-560.75,2.147510332513285e-07
-560.625,2.1467477877764123e-07
-560.5,2.1459855356373565e-07
-560.375,2.1452235758832578e-07
-560.25,2.1444619083045766e-07
-560.125,2.1437005326899727e-07
-560.0,2.1429394488304864e-07
-559.875,2.1421786565145225e-07
-559.75,2.141418155536471e-07
-559.625,2.1406579456859543e-07
-559.5,2.1398980267565968e-07
-559.375,2.139138398537495e-07
-559.25,2.1383790608152755e-07
-559.125,2.1376200133793751e-07
-559.0,2.1368612560151066e-07
-558.875,2.136102788508639e-07
-558.75,2.1353446106443273e-07
-558.625,2.1345867222071662e-07
-558.5,2.1338291229868163e-07
-558.375,2.133071812773274e-07
-558.25,2.132314791361876e-07
-558.125,2.1315580585483922e-07
-558.0,2.1308016141308328e-07
-557.875,2.1300454579072925e-07
-557.75,2.1292895896741022e-07
-557.625,2.1285340092275343e-07
-557.5,2.1277787163608348e-07
-557.375,2.1270237108667722e-07
-557.25,2.1262689925356547e-07
-557.125,2.1255145611553264e-07
-557.0,2.1247604165155311e-07
-556.875,2.1240065584036176e-07
-556.75,2.123252986611185e-07
-556.625,2.1224997009274644e-07
-556.5,2.121746701148314e-07
-556.375,2.1209939870676992e-07
-556.25,2.1202415584830432e-07
-556.125,2.1194894151913608e-07
-556.0,2.1187375569915925e-07
-555.875,2.1179859836795815e-07
-555.75,2.1172346950520907e-07
-555.625,2.1164836909064775e-07
-555.5,2.1157329710352588e-07
-555.375,2.1149825352342798e-07
-555.25,2.1142323832969878e-07
-555.125,2.1134825150205848e-07
-555.0,2.1127329301965563e-07
-554.875,2.1119836286254564e-07
-554.75,2.111234610101611e-07
-554.625,2.1104858744245302e-07
-554.5,2.1097374213871725e-07
-554.375,2.1089892507904073e-07
-554.25,2.108241362429882e-07
-554.125,2.1074937561023524e-07
-554.0,2.1067464316051118e-07
-553.875,2.1059993887375256e-07
-553.75,2.105252627295762e-07
-553.625,2.1045061470778596e-07
-553.5,2.1037599478852744e-07
-553.375,2.1030140295149959e-07
-553.25,2.1022683917677407e-07
-553.125,2.101523034440948e-07
-553.0,2.1007779573354002e-07
-552.875,2.1000331602485392e-07
-552.75,2.099288642981897e-07
-552.625,2.0985444053347477e-07
-552.5,2.097800447107442e-07
-552.375,2.0970567681016062e-07
-552.25,2.0963133681182246e-07
-552.125,2.0955702469576425e-07
-552.0,2.094827404423456e-07
-551.875,2.094084840314329e-07
-551.75,2.0933425544318112e-07
-551.625,2.0926005465767068e-07
-551.5,2.0918588165497267e-07
-551.375,2.09111736415153e-07
-551.25,2.0903761891800405e-07
-551.125,2.0896352914409328e-07
-551.0,2.0888946707305634e-07
-550.875,2.0881543268537122e-07
-550.75,2.0874142596094467e-07
-550.625,2.0866744688025805e-07
-550.5,2.085934954232748e-07
-550.375,2.085195715702246e-07
-550.25,2.0844567530155704e-07
-550.125,2.083718065976373e-07
-550.0,2.082979654390214e-07
-549.875,2.0822415180612763e-07
-549.75,2.0815036567961947e-07
-549.625,2.0807660703995798e-07
-549.5,2.0800287586775805e-07
-549.375,2.0792917214356861e-07
-549.25,2.078554958478616e-07
-549.125,2.077818469609328e-07
-549.0,2.0770822546315885e-07
-548.875,2.0763463133510058e-07
-548.75,2.0756106455712013e-07
-548.625,2.0748752510947775e-07
-548.5,2.0741401297293195e-07
-548.375,2.0734052812800776e-07
-548.25,2.0726707055545333e-07
-548.125,2.071936402360018e-07
-548.0,2.0712023715043454e-07
-547.875,2.07046861279302e-07
-547.75,2.0697351260340823e-07
-547.625,2.069001911034668e-07
-547.5,2.0682689676002302e-07
-547.375,2.0675362955374247e-07
-547.25,2.0668038946520225e-07
-547.125,2.0660717647520078e-07
-547.0,2.0653399056430577e-07
-546.875,2.0646083171349053e-07
-546.75,2.0638769990349476e-07
-546.625,2.063145951151202e-07
-546.5,2.0624151732934348e-07
-546.375,2.0616846652701304e-07
-546.25,2.0609544268903738e-07
-546.125,2.060224457961191e-07
-546.0,2.0594947582918606e-07
-545.875,2.058765327689985e-07
-545.75,2.0580361659648758e-07
-545.625,2.0573072729278786e-07
-545.5,2.0565786483873188e-07
-545.375,2.0558502921568473e-07
-545.25,2.0551222040463087e-07
-545.125,2.0543943838714553e-07
-545.0,2.0536668314406273e-07
-544.875,2.052939546571041e-07
-544.75,2.0522125290698477e-07
-544.625,2.0514857787510307e-07
-544.5,2.0507592954236317e-07
-544.375,2.0500330788958844e-07
-544.25,2.049307128977623e-07
-544.125,2.0485814454743592e-07
-544.0,2.04785602819855e-07
-543.875,2.0471308769600373e-07
-543.75,2.0464059915719157e-07
-543.625,2.0456813718439328e-07
-543.5,2.0449570175900678e-07
-543.375,2.044232928625344e-07
-543.25,2.0435091047650383e-07
-543.125,2.0427855458259966e-07
-543.0,2.0420622516211527e-07
-542.875,2.0413392219633297e-07
-542.75,2.0406164566688188e-07
-542.625,2.0398939555504679e-07
-542.5,2.0391717184240245e-07
-542.375,2.03844974510284e-07
-542.25,2.0377280354016986e-07
-542.125,2.0370065891328388e-07
-542.0,2.0362854061138346e-07
-541.875,2.035564486156416e-07
-541.75,2.034843829075767e-07
-541.625,2.0341234346845268e-07
-541.5,2.033403302798199e-07
-541.375,2.0326834332303686e-07
-541.25,2.031963825795101e-07
-541.125,2.031244480308667e-07
-541.0,2.0305253965852357e-07
-540.875,2.029806574441902e-07
-540.75,2.0290880136954396e-07
-540.625,2.028369714165146e-07
-540.5,2.027651675663737e-07
-540.375,2.0269338980113028e-07
-540.25,2.026216381024005e-07
-540.125,2.0254991245197844e-07
-540.0,2.0247821283161186e-07
-539.875,2.0240653922301834e-07
-539.75,2.0233489160775863e-07
-539.625,2.0226326996773833e-07
-539.5,2.0219167428488261e-07
-539.375,2.0212010454087574e-07
-539.25,2.0204856071751304e-07
-539.125,2.0197704279670617e-07
-539.0,2.01905550760266e-07
-538.875,2.0183408459015932e-07
-538.75,2.017626442682816e-07
-538.625,2.0169122977652978e-07
-538.5,2.0161984109678353e-07
-538.375,2.0154847821088898e-07
-538.25,2.0147714110094998e-07
-538.125,2.0140582974892365e-07
-538.0,2.0133454413679085e-07
-537.875,2.0126328424639311e-07
-537.75,2.0119205005984316e-07
-537.625,2.0112084155892207e-07
-537.5,2.0104965872583452e-07
-537.375,2.0097850154251886e-07
-537.25,2.0090736999109393e-07
-537.125,2.0083626405352376e-07
-537.0,2.0076518371194621e-07
-536.875,2.0069412894852682e-07
-536.75,2.0062309974547507e-07
-536.625,2.005520960847561e-07
-536.5,2.0048111794866574e-07
-536.375,2.004101653193983e-07
-536.25,2.003392381790787e-07
-536.125,2.0026833650977027e-07
-536.0,2.0019746029396387e-07
-535.875,2.0012660951366544e-07
-535.75,2.0005578415134143e-07
-535.625,1.999849841894242e-07
-535.5,1.9991420960981959e-07
-535.375,1.9984346039516885e-07
-535.25,1.9977273652767158e-07
-535.125,1.9970203798979675e-07
-535.0,1.996313647636606e-07
-534.875,1.995607168317499e-07
-534.75,1.994900941763232e-07
-534.625,1.9941949677977013e-07
-534.5,1.9934892462471775e-07
-534.375,1.99278377693572e-07
-534.25,1.9920785596864326e-07
-534.125,1.9913735943250418e-07
-534.0,1.990668880676161e-07
-533.875,1.9899644185654044e-07
-533.75,1.9892602078166896e-07
-533.625,1.9885562482563295e-07
-533.5,1.987852539709113e-07
